,EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
1047,5111048,1.0,32.0,19.0,72.0,3,1,3,0,3,0,19.0,11.0,1.0,1.0,24161.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1048,5111049,0.0,35.0,5.0,69.0,1,2,1,1,1,1,20.0,7.0,2.0,2.5,18932.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1049,5111050,0.0,50.0,3.0,68.0,3,1,5,1,1,0,16.0,31.0,14.0,7.0,32924.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1050,5111051,0.0,42.0,15.0,68.0,4,5,3,0,7,0,22.0,14.396135265700483,0.0,3.0,21244.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1051,5111052,1.0,38.0,30.0,70.0,3,1,5,0,7,1,24.0,17.0,0.0,0.0,21673.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1052,5111053,0.0,48.0,1.0,35.0,1,1,2,0,2,0,27.0,27.0,2.0,1.0,21736.822097865694,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1053,5111054,0.0,51.0,3.0,75.0,3,2,4,1,4,1,25.0,29.0,1.0,8.0,34172.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1054,5111055,1.0,33.0,3.0,64.0,4,2,3,0,1,1,20.0,5.0,2.0,3.0,19730.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1055,5111056,1.0,36.0,10.0,52.0,4,4,5,0,7,0,28.0,10.0,0.0,3.0,18407.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1056,5111057,1.0,31.0,27.0,63.0,3,4,1,1,1,1,16.0,10.0,0.0,8.0,20617.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1057,5111058,1.0,30.0,28.0,73.0,4,3,4,0,6,0,22.0,7.0,2.0,2.0,18546.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1058,5111059,0.0,27.0,6.0,42.0,4,4,1,0,1,1,21.0,9.0,0.0,8.0,27808.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1059,5111060,0.0,46.0,32.0,57.0,3,1,1,0,5,1,24.0,11.0,2.0,3.0,25380.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1060,5111061,1.0,34.0,12.0,79.0,3,2,5,1,1,1,23.0,7.0,1.0,4.0,24224.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1061,5111062,0.0,35.0,3.0,55.0,4,5,2,1,2,1,19.0,7.0,2.0,4.0,19622.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1062,5111063,0.0,28.0,9.0,63.0,4,5,2,0,1,0,18.0,6.0,0.0,4.0,21736.822097865694,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1063,5111064,1.0,30.0,10.0,59.0,3,1,1,1,1,0,18.0,1.0,0.0,0.0,16081.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1064,5111065,0.0,41.0,17.0,46.0,4,3,3,1,2,0,20.0,22.0,5.0,10.0,35626.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1065,5111066,0.0,40.0,22.0,43.0,3,3,1,1,9,0,20.0,8.0,3.0,3.0,19902.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1066,5111067,0.0,38.0,6.0,37.0,3,1,4,0,4,0,21.0,9.0,1.0,2.0,20107.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1067,5111068,1.0,30.0,10.0,41.0,3,4,3,1,4,1,19.0,11.0,8.0,8.0,19339.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1068,5111069,0.0,34.0,10.0,56.0,3,1,1,0,0,0,19.0,10.0,1.0,6.0,23500.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1069,5111070,1.0,22.0,5.0,67.0,4,5,3,0,5,0,21.0,4.0,1.0,2.5,18894.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1070,5111071,1.0,36.0,23.0,48.0,3,4,3,1,4,1,16.0,7.0,0.0,1.0,17132.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1071,5111072,1.0,36.0,1.0,59.0,4,1,4,0,1,1,16.0,3.0,1.0,2.0,17174.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1072,5111073,0.0,52.0,9.0,42.0,4,3,3,0,1,0,20.0,9.0,8.0,2.5,18838.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1073,5111074,1.0,41.0,21.0,70.0,3,2,4,0,1,1,27.0,4.0,0.0,2.0,18140.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1074,5111075,0.0,44.0,6.0,58.0,3,3,4,1,7,0,16.0,26.0,3.0,10.0,33213.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1075,5111076,0.0,36.0,11.0,59.0,3,3,1,0,0,0,19.0,3.0,2.0,1.0,17145.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1076,5111077,0.0,46.0,11.0,64.0,4,1,1,0,2,1,24.0,15.0,1.0,2.0,24071.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1077,5111078,0.0,36.0,22.0,59.0,3,4,2,1,7,0,25.0,8.0,1.0,2.0,17258.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1078,5111079,1.0,27.0,3.0,55.0,3,5,5,1,0,0,16.0,5.0,0.0,2.0,18041.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1079,5111080,0.0,36.0,9.0,54.0,3,4,1,1,4,0,18.0,12.0,0.0,7.0,20079.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1080,5111081,1.0,33.0,5.0,59.0,3,1,4,1,2,0,18.0,2.0,1.0,1.0,17393.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1081,5111082,1.0,36.0,14.0,66.0,4,1,5,0,5,1,18.0,7.644472361809045,2.0,2.0,21134.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1082,5111083,0.0,37.0,5.0,68.0,3,4,3,1,5,0,19.0,7.0,3.0,3.0,18543.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1083,5111084,1.0,39.0,5.0,53.0,3,5,4,0,5,0,17.0,8.0,0.0,5.0,20855.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1084,5111085,0.0,43.0,28.0,53.0,3,1,5,0,8,0,16.0,18.0,0.0,1.0,25820.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1085,5111086,0.0,59.0,5.0,54.0,3,2,4,0,5,0,19.0,38.0,15.0,15.0,22799.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1086,5111087,0.0,27.0,1.0,73.0,3,1,4,1,0,1,18.0,6.097435897435897,1.0,4.0,21349.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1087,5111088,0.0,39.0,5.0,51.0,3,2,3,0,0,0,18.0,10.0,3.0,8.0,20042.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1088,5111089,0.0,36.0,16.0,58.0,5,3,1,0,1,0,29.0,15.0,11.0,11.0,20406.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1089,5111090,1.0,33.0,7.0,34.0,5,2,1,1,2,0,17.0,15.0,10.0,9.0,26400.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1090,5111091,1.0,33.0,12.0,43.0,3,4,5,1,8,0,28.0,11.0,1.0,5.0,20200.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1091,5111092,0.0,32.0,3.0,68.0,3,1,5,0,2,0,18.0,5.0,1.0,4.0,20148.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1092,5111093,0.0,27.0,4.0,62.0,4,5,3,0,2,1,19.0,2.0,2.0,2.5,18933.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1093,5111094,0.0,38.0,28.0,54.0,4,3,1,1,8,0,19.0,10.0,2.0,4.0,21731.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1094,5111095,0.0,35.0,9.0,78.0,4,3,2,1,4,1,16.0,16.0,4.0,12.0,25377.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1095,5111096,1.0,37.0,12.0,81.0,4,3,3,1,1,1,23.0,3.0,1.0,1.0,19388.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1096,5111097,0.0,41.0,5.0,58.0,4,2,2,1,1,1,26.0,6.0,3.0,4.0,18342.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1097,5111098,0.0,38.0,3.0,55.0,4,5,5,0,3,0,20.0,18.0,1.0,3.0,19920.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1098,5111099,1.0,26.0,22.0,59.0,3,3,3,0,1,0,25.0,1.0,0.0,0.0,17377.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1099,5111100,0.0,44.0,29.0,64.0,3,2,1,1,2,1,18.0,26.0,5.0,13.0,32959.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1100,5111101,0.0,35.0,5.0,70.0,3,2,1,0,2,0,19.0,15.0,5.0,12.0,22687.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1101,5111102,1.0,58.0,3.0,31.0,3,5,4,0,7,1,17.0,40.0,13.0,8.0,34246.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1102,5111103,1.0,55.0,3.0,78.0,3,3,5,0,5,1,18.0,24.0,1.0,4.0,34859.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1103,5111104,0.0,34.0,28.0,54.0,3,2,3,1,2,0,18.0,11.0,1.0,2.0,20539.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1104,5111105,0.0,40.0,13.0,47.0,3,3,5,1,2,0,17.0,15.0,7.0,7.0,19448.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1105,5111106,0.0,56.0,10.0,63.0,3,1,3,1,2,0,24.0,18.0,0.0,3.0,17942.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1106,5111107,0.0,45.0,3.0,61.0,3,4,4,1,0,0,24.0,9.0,3.0,7.0,19805.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1107,5111108,0.0,35.0,24.0,30.0,3,3,5,1,3,1,20.0,4.0,2.0,2.5,19014.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1108,5111109,0.0,43.0,13.0,33.0,3,5,5,1,1,0,20.0,22.0,1.0,10.0,32799.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1109,5111110,1.0,33.0,9.0,63.0,3,5,2,1,1,1,18.0,10.0,7.0,8.0,17686.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1110,5111111,0.0,59.0,3.0,69.0,4,1,2,1,3,1,18.0,30.0,4.0,3.0,28726.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1111,5111112,0.0,43.0,11.0,59.0,3,5,1,1,0,0,24.0,9.0,1.0,7.0,17455.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1112,5111113,0.0,32.0,8.0,67.0,3,2,1,1,4,0,17.0,7.0,0.0,3.0,24204.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1113,5111114,0.0,50.0,30.0,58.0,4,4,3,0,0,0,20.0,28.0,15.0,7.0,32046.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1114,5111115,1.0,20.0,11.0,32.0,3,4,3,0,1,1,16.0,1.0,1.0,1.0,16009.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1115,5111116,0.0,51.0,27.0,66.0,3,1,3,0,2,0,19.0,29.0,4.0,17.0,31307.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1116,5111117,0.0,46.0,1.0,44.0,3,4,5,0,6,0,17.0,10.0,5.0,7.0,18423.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1117,5111118,0.0,40.0,3.0,67.0,4,4,2,1,2,0,22.0,22.0,12.0,9.0,28742.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1118,5111119,0.0,27.0,32.0,47.0,3,1,3,0,6,0,18.0,9.0,1.0,1.0,20306.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1119,5111120,0.0,41.0,11.0,40.0,5,3,4,1,1,0,18.0,14.260089686098654,11.0,9.0,21151.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1120,5111121,0.0,23.0,11.0,66.0,5,3,5,0,2,0,21.0,5.0,2.0,2.0,18451.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1121,5111122,0.0,33.0,9.0,47.0,4,4,4,0,6,0,26.0,7.0,1.0,1.0,17622.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1122,5111123,1.0,31.0,19.0,59.0,1,3,5,0,0,0,22.0,2.0,0.0,0.0,17956.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1123,5111124,0.0,47.0,3.0,42.0,4,5,5,1,3,1,19.0,22.0,10.0,6.0,26673.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1124,5111125,0.0,34.0,9.0,80.0,4,5,2,0,1,0,21.0,6.0,1.0,3.0,17553.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1125,5111126,0.0,39.0,12.0,77.0,3,1,2,0,2,0,18.0,3.0,3.0,2.0,18288.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1126,5111127,0.0,27.0,21.0,60.0,3,4,3,0,1,0,19.0,7.0,0.0,7.0,24981.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1127,5111128,0.0,35.0,3.0,74.0,1,2,1,0,3,0,22.0,11.0,2.0,4.0,19280.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1128,5111129,0.0,30.0,9.0,67.0,3,2,3,1,1,0,27.0,1.0,0.0,0.0,17693.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1129,5111130,0.0,27.0,7.0,55.0,3,1,1,0,2,1,26.0,9.0,3.0,2.5,18875.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1130,5111131,0.0,44.0,9.0,61.0,3,5,5,0,1,1,18.0,8.0,7.0,1.0,17559.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1131,5111132,0.0,24.0,29.0,55.0,3,5,1,0,2,0,18.0,5.0,1.0,2.5,18904.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1132,5111133,0.0,24.0,23.0,69.0,3,4,3,1,1,0,20.0,6.0,2.0,3.0,18272.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1133,5111134,1.0,22.0,10.0,33.0,3,4,4,0,2,0,19.0,2.0,2.0,1.0,18679.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1134,5111135,0.0,57.0,26.0,70.0,3,5,4,1,5,1,18.0,34.0,16.0,10.0,29402.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1135,5111136,1.0,41.0,25.0,70.0,4,3,3,0,3,1,18.0,9.0,2.0,1.0,22380.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1136,5111137,1.0,22.0,5.0,59.0,4,1,3,0,5,0,21.0,4.0,1.0,2.5,18894.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1137,5111138,0.0,33.0,3.0,60.0,3,2,2,1,0,0,19.0,4.0,0.0,2.0,17500.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1138,5111139,1.0,36.0,1.0,55.0,3,2,3,1,0,0,19.0,7.0,1.0,5.0,17058.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1139,5111140,0.0,38.0,4.0,42.0,3,4,2,0,8,1,17.0,19.0,0.0,0.0,21861.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1140,5111141,0.0,26.0,3.0,64.0,3,4,3,1,1,0,18.0,6.0,2.0,3.0,20898.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1141,5111142,0.0,31.0,1.0,60.0,5,5,3,0,0,0,17.0,6.0,1.0,4.0,19345.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1142,5111143,0.0,35.0,11.0,34.0,3,1,5,0,4,0,20.0,9.391061452513966,1.0,1.0,21121.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1143,5111144,0.0,35.0,17.0,33.0,3,3,3,1,2,1,24.0,9.0,1.0,7.0,18579.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1144,5111145,0.0,36.0,27.0,80.0,3,5,3,1,6,0,19.0,10.0,0.0,2.0,20347.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1145,5111146,0.0,25.0,29.0,41.0,4,4,3,0,2,0,23.0,6.0,2.0,2.0,23639.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1146,5111147,0.0,25.0,29.0,41.0,4,3,3,0,2,0,23.0,6.0,2.0,2.0,23639.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1147,5111148,0.0,43.0,28.0,57.0,1,3,4,1,5,0,17.0,8.0,0.0,2.0,19876.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1148,5111149,0.0,30.0,3.0,78.0,4,2,5,1,0,0,21.0,10.0,0.0,7.0,19968.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1149,5111150,1.0,34.0,19.0,76.0,3,5,5,1,3,1,26.0,12.0,1.0,1.0,24564.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1150,5111151,0.0,36.0,8.0,59.0,4,4,3,0,3,0,20.0,13.0,5.0,2.0,17329.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1151,5111152,0.0,35.0,13.0,45.0,3,2,3,1,2,1,23.0,6.0,3.0,1.0,19815.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1152,5111153,1.0,35.0,9.0,35.0,5,3,3,1,1,0,22.0,4.0,2.0,1.0,18351.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1153,5111154,0.0,35.0,10.0,57.0,3,1,3,1,1,1,31.0,13.0,6.0,8.0,18308.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1154,5111155,0.0,25.0,8.0,64.0,4,5,2,0,1,0,16.0,2.0,2.0,1.0,17889.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1155,5111156,1.0,34.0,9.0,52.0,3,4,3,0,1,0,20.0,2.0,2.0,2.0,17742.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1156,5111157,0.0,45.0,30.0,53.0,3,4,2,1,5,0,18.0,9.0,0.0,3.0,18452.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1157,5111158,0.0,41.0,22.0,12.0,3,3,1,1,9,1,21.0,16.0,4.0,2.5,18741.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1158,5111159,1.0,36.0,1.0,59.0,4,4,5,0,1,1,16.0,1.0,0.0,0.0,17319.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1159,5111160,0.0,34.0,4.0,58.0,3,4,1,0,0,0,24.0,4.0,0.0,2.5,18737.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1160,5111161,0.0,51.0,27.0,67.0,3,3,3,1,4,1,24.0,23.0,2.0,6.0,29973.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1161,5111162,1.0,29.0,3.0,47.0,4,1,4,0,2,0,21.0,2.0,1.0,1.0,18596.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1162,5111163,1.0,36.0,2.0,59.0,3,3,4,1,1,1,16.0,3.0,2.0,2.0,17302.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1163,5111164,0.0,31.0,8.0,39.0,3,2,2,1,1,1,19.0,11.0,4.0,10.0,22143.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1164,5111165,0.0,36.0,21.0,73.0,3,4,5,1,2,0,28.0,10.0,2.0,9.0,25069.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1165,5111166,0.0,41.0,1.0,59.0,4,4,3,1,1,0,17.0,22.0,2.0,10.0,34189.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1166,5111167,1.0,19.0,23.0,50.0,3,4,3,1,1,1,24.0,0.0,0.0,0.0,16675.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1167,5111168,0.0,42.0,5.0,45.0,3,4,5,1,7,0,18.0,9.0,1.0,5.0,20155.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1168,5111169,0.0,25.0,26.0,61.0,2,2,2,1,2,1,17.0,7.0,2.0,2.5,18725.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1169,5111170,0.0,48.0,3.0,37.0,3,2,1,1,2,0,19.0,14.0,6.0,2.5,19051.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1170,5111171,0.0,36.0,14.0,78.0,3,1,4,1,1,0,18.0,1.0,0.0,0.0,17033.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1171,5111172,0.0,31.0,3.0,65.0,3,1,4,1,1,1,27.0,13.0,6.0,8.0,19579.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1172,5111173,1.0,36.0,21.0,69.0,3,3,3,0,1,1,24.0,6.0,4.0,3.0,20614.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1173,5111174,0.0,35.0,11.0,54.0,1,5,3,0,3,0,18.0,7.0,2.0,3.0,20404.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1174,5111175,0.0,37.0,26.0,52.0,4,1,2,0,7,0,18.0,9.0,1.0,3.0,20731.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1175,5111176,1.0,38.0,30.0,70.0,3,1,5,1,7,1,24.0,17.0,0.0,0.0,21673.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1176,5111177,0.0,31.0,9.0,31.0,3,4,2,1,1,0,23.0,13.0,9.0,9.0,25793.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1177,5111178,0.0,30.0,17.0,66.0,3,1,3,0,8,0,20.0,4.0,2.0,2.0,20301.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1178,5111179,0.0,35.0,4.0,66.0,4,3,3,1,2,1,19.0,11.0,9.0,7.0,23083.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1179,5111180,1.0,24.0,4.0,65.0,3,4,3,0,9,0,19.0,4.0,2.0,0.0,19577.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1180,5111181,0.0,34.0,19.0,38.0,3,2,1,0,2,1,31.0,9.277955271565496,2.0,3.0,21368.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1181,5111182,0.0,26.0,11.0,46.0,3,2,1,0,1,0,18.0,5.0,1.0,2.0,19684.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1182,5111183,0.0,46.0,5.0,67.0,4,1,1,1,10,0,29.0,23.0,12.0,9.0,32792.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1183,5111184,1.0,32.0,3.0,52.0,4,2,4,1,7,1,17.0,7.0,2.0,2.0,24907.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1184,5111185,0.0,31.0,2.0,48.0,5,3,5,1,1,0,26.0,10.0,8.0,7.0,20003.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1185,5111186,0.0,49.0,32.0,63.0,3,2,3,1,4,0,27.0,16.0,1.0,1.0,28504.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1186,5111187,0.0,43.0,16.0,67.0,1,4,5,0,6,0,24.0,11.0,1.0,1.0,21538.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1187,5111188,0.0,32.0,9.0,65.0,4,3,4,1,1,1,16.0,13.0,11.0,9.0,21736.822097865694,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1188,5111189,0.0,51.0,20.0,52.0,4,3,5,0,6,0,21.0,20.0,2.0,12.0,29269.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1189,5111190,0.0,36.0,1.0,59.0,4,3,5,1,1,0,17.0,4.0,3.0,2.0,17218.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1190,5111191,1.0,36.0,3.0,49.0,4,2,3,0,1,0,18.0,2.0,0.0,2.0,17044.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1191,5111192,0.0,32.0,3.0,50.0,5,3,5,1,2,0,27.0,11.0,9.0,8.0,21003.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
